Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
decimation_filter_meta_3000,1,5-4-3-1-3-1-3-0-3-2-,24,2,5,18,1,0,46,19,2,2,2.00,0,0,0.184ns,-,-,-,-,3,-,-
decimation_filter_meta_3000,1,5-4-3-1-3-3-5-2-0-5-,450,4,33,246,85,45,781,363,4,4,4.00,41,0,0.6225ns,-,-,-,-,28,-,-
decimation_filter_meta_3000,1,5-4-4-1-3-3-3-2-5-2-,302,4,9,168,55,34,524,252,4,4,4.00,36,0,0.34ns,-,-,-,-,8,-,-
decimation_filter_meta_3000,1,3-4-3-5-0-1-3-2-2-2-,734,5,125,420,93,44,1118,527,5,5,5.00,52,0,0.78ns,-,-,-,-,33,-,-
decimation_filter_meta_3000,1,0-3-3-1-3-3-3-2-3-5-,135,3,12,78,22,11,245,131,3,3,3.00,12,0,0.47ns,-,-,-,-,8,-,-
decimation_filter_meta_3000,1,4-0-3-1-3-3-3-2-3-2-,148,4,9,84,31,10,281,153,4,4,4.00,14,0,0.34ns,-,-,-,-,9,-,-
decimation_filter_meta_3000,1,5-4-3-1-3-3-3-2-0-2-,350,3,29,186,70,33,618,281,3,3,3.00,32,0,0.6225ns,-,-,-,-,26,-,-
decimation_filter_meta_3000,1,5-4-3-1-2-3-3-2-3-2-,139,3,17,72,25,11,261,117,3,3,3.00,14,0,0.47ns,-,-,-,-,9,-,-
decimation_filter_meta_3000,1,4-4-3-1-2-3-3-4-0-2-,564,6,41,294,122,54,1036,498,6,6,6.00,53,0,0.6225ns,-,-,-,-,36,-,-
decimation_filter_meta_3000,1,5-4-3-5-3-2-3-2-3-2-,24,2,5,18,1,0,46,19,2,2,2.00,0,0,0.184ns,-,-,-,-,3,-,-
decimation_filter_meta_3000,1,3-4-0-5-3-3-3-3-0-2-,458,5,37,240,96,44,824,379,5,5,5.00,41,0,0.6225ns,-,-,-,-,33,-,-
decimation_filter_meta_3000,1,0-4-3-1-3-1-3-2-5-2-,333,5,17,186,62,34,595,304,5,5,5.00,34,0,0.43ns,-,-,-,-,12,-,-
decimation_filter_meta_3000,1,2-4-3-0-5-3-3-6-3-2-,159,4,13,90,31,10,286,157,4,3,3.50,15,0,0.43ns,-,-,-,-,10,-,-
decimation_filter_meta_3000,1,5-4-4-4-3-4-3-5-3-2-,132,3,9,72,27,10,251,119,3,3,3.00,14,0,0.34ns,-,-,-,-,6,-,-
decimation_filter_meta_3000,1,5-4-3-0-2-4-3-5-3-5-,139,3,17,72,25,11,261,117,3,3,3.00,14,0,0.47ns,-,-,-,-,9,-,-
decimation_filter_meta_3000,1,5-4-3-1-3-5-3-6-3-2-,24,2,5,18,1,0,46,19,2,2,2.00,0,0,0.184ns,-,-,-,-,3,-,-
decimation_filter_meta_3000,1,2-4-3-1-4-3-3-2-3-5-,265,5,17,144,58,20,494,257,5,4,4.50,26,0,0.43ns,-,-,-,-,13,-,-
decimation_filter_meta_3000,1,4-4-3-1-3-0-3-1-3-2-,142,4,5,84,30,10,262,146,4,3,3.50,13,0,0.34ns,-,-,-,-,7,-,-
decimation_filter_meta_3000,1,5-4-2-1-0-5-3-3-3-2-,222,4,17,114,44,22,414,185,4,4,4.00,25,0,0.47ns,-,-,-,-,15,-,-
decimation_filter_meta_3000,1,5-2-3-3-3-1-3-5-3-0-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
decimation_filter_meta_3000,1,3-3-2-1-4-2-0-2-5-5-,560,6,34,294,108,63,1011,470,6,6,6.00,61,0,0.53ns,-,-,-,-,23,-,-
decimation_filter_meta_3000,1,5-0-3-5-4-2-2-1-3-5-,311,5,32,156,65,28,592,276,5,5,5.00,30,0,0.53ns,-,-,-,-,19,-,-
decimation_filter_meta_3000,1,3-3-2-1-4-2-0-1-3-0-,384,4,34,192,79,39,709,326,4,4,4.00,40,0,0.53ns,-,-,-,-,20,-,-
decimation_filter_meta_3000,1,4-3-2-4-4-4-3-1-3-4-,318,4,16,174,67,31,572,287,4,3,3.50,30,0,0.47ns,-,-,-,-,11,-,-
decimation_filter_meta_3000,1,4-3-3-2-4-5-2-2-3-5-,375,4,22,204,77,38,667,331,4,3,3.50,34,0,0.53ns,-,-,-,-,15,-,-
decimation_filter_meta_3000,1,4-3-2-2-4-5-2-2-3-5-,484,5,34,252,103,49,888,433,5,4,4.50,46,0,0.53ns,-,-,-,-,21,-,-
decimation_filter_meta_3000,1,4-3-2-1-4-4-3-0-5-5-,495,5,16,276,96,55,869,431,5,4,4.50,52,0,0.47ns,-,-,-,-,13,-,-
decimation_filter_meta_3000,1,4-3-2-4-4-2-3-1-3-3-,318,4,16,174,67,31,572,287,4,3,3.50,30,0,0.47ns,-,-,-,-,11,-,-
decimation_filter_meta_3000,1,4-3-2-2-4-5-2-3-3-5-,484,5,34,252,103,49,888,433,5,4,4.50,46,0,0.53ns,-,-,-,-,21,-,-
decimation_filter_meta_3000,1,4-3-2-4-5-4-3-1-0-2-,554,5,40,288,120,54,1011,486,5,5,5.00,52,0,0.6225ns,-,-,-,-,34,-,-
decimation_filter_meta_3000,1,5-3-2-4-4-5-2-2-3-2-,383,4,34,192,79,39,707,325,4,4,4.00,39,0,0.53ns,-,-,-,-,20,-,-
decimation_filter_meta_3000,1,4-3-2-2-0-5-0-2-5-2-,666,9,34,348,139,74,1240,604,9,9,9.00,71,0,0.53ns,-,-,-,-,31,-,-
decimation_filter_meta_3000,1,4-3-3-2-4-4-4-3-5-5-,549,5,16,306,108,62,959,470,5,4,4.50,57,0,0.47ns,-,-,-,-,12,-,-
decimation_filter_meta_3000,1,4-3-2-2-4-4-2-2-4-3-,753,6,34,396,164,85,1365,638,6,5,5.50,74,0,0.53ns,-,-,-,-,26,-,-
decimation_filter_meta_3000,1,4-3-2-4-4-4-0-2-0-5-,791,7,58,402,173,82,1458,694,7,7,7.00,76,0,0.6225ns,-,-,-,-,45,-,-
decimation_filter_meta_3000,1,4-3-2-4-3-4-2-6-5-5-,567,6,34,300,110,63,1025,499,6,5,5.50,60,0,0.58ns,-,-,-,-,23,-,-
decimation_filter_meta_3000,1,5-3-0-2-4-5-2-3-5-5-,561,6,34,294,108,63,1016,474,6,6,6.00,62,0,0.53ns,-,-,-,-,23,-,-
decimation_filter_meta_3000,1,4-2-2-4-4-5-2-2-2-5-,1080,7,149,588,173,82,1774,850,7,6,6.50,88,0,0.78ns,-,-,-,-,48,-,-
decimation_filter_meta_3000,1,5-3-2-3-4-4-3-1-3-5-,225,3,16,120,45,21,412,190,3,3,3.00,23,0,0.47ns,-,-,-,-,10,-,-
decimation_filter_meta_3000,1,2-3-2-4-4-4-0-1-3-2-,477,5,34,246,101,50,881,425,5,5,5.00,46,0,0.53ns,-,-,-,-,21,-,-
decimation_filter_meta_3000,1,4-2-2-3-5-3-4-1-3-5-,389,6,19,204,86,39,728,351,6,5,5.50,41,0,0.47ns,-,-,-,-,20,-,-
decimation_filter_meta_3000,1,5-3-2-3-5-3-3-1-0-5-,437,3,36,228,89,44,778,353,3,3,3.00,40,0,0.6225ns,-,-,-,-,30,-,-
decimation_filter_meta_3000,1,4-0-2-2-4-4-3-1-3-5-,341,6,21,180,77,31,641,322,6,6,6.00,32,0,0.47ns,-,-,-,-,16,-,-
decimation_filter_meta_3000,1,4-3-2-3-2-4-3-5-3-3-,310,4,16,168,65,32,562,278,4,3,3.50,29,0,0.47ns,-,-,-,-,11,-,-
decimation_filter_meta_3000,1,5-4-2-3-2-4-3-6-5-0-,388,4,21,210,70,46,685,315,4,4,4.00,41,0,0.47ns,-,-,-,-,11,-,-
decimation_filter_meta_3000,1,4-3-2-3-2-4-2-5-3-5-,476,5,34,246,101,50,878,424,5,4,4.50,45,0,0.53ns,-,-,-,-,21,-,-
decimation_filter_meta_3000,1,4-0-2-3-2-4-0-5-3-5-,490,7,39,246,107,50,930,448,7,7,7.00,48,0,0.53ns,-,-,-,-,26,-,-
decimation_filter_meta_3000,1,3-3-2-3-4-4-3-1-3-5-,225,3,16,120,45,21,412,190,3,3,3.00,23,0,0.47ns,-,-,-,-,10,-,-
decimation_filter_meta_3000,1,4-3-2-3-2-4-4-5-2-0-,1040,6,128,582,163,83,1671,792,6,5,5.50,84,0,0.74ns,-,-,-,-,39,-,-
decimation_filter_meta_3000,1,4-4-2-5-2-4-3-6-3-5-,330,5,17,180,71,32,607,302,5,4,4.50,30,0,0.47ns,-,-,-,-,13,-,-
decimation_filter_meta_3000,1,4-3-2-3-3-1-5-1-5-5-,494,6,16,276,91,57,872,433,6,5,5.50,54,0,0.47ns,-,-,-,-,15,-,-
decimation_filter_meta_3000,1,4-3-2-3-4-4-3-1-3-2-,318,4,16,174,67,31,572,287,4,3,3.50,30,0,0.47ns,-,-,-,-,11,-,-
decimation_filter_meta_3000,1,4-3-2-1-0-4-3-1-3-5-,326,5,16,174,70,32,607,301,5,5,5.00,34,0,0.47ns,-,-,-,-,17,-,-
decimation_filter_meta_3000,1,3-0-5-3-2-4-3-1-3-5-,139,4,15,72,28,11,264,120,4,4,4.00,13,0,0.47ns,-,-,-,-,12,-,-
decimation_filter_meta_3000,1,3-0-5-3-2-5-3-1-3-1-,139,4,15,72,28,11,264,120,4,4,4.00,13,0,0.47ns,-,-,-,-,12,-,-
decimation_filter_meta_3000,1,2-0-2-3-4-0-3-1-3-5-,332,6,19,174,75,32,623,308,6,6,6.00,32,0,0.47ns,-,-,-,-,16,-,-
decimation_filter_meta_3000,1,3-0-5-4-4-4-3-1-3-0-,138,4,7,78,29,10,259,123,4,4,4.00,14,0,0.34ns,-,-,-,-,9,-,-
decimation_filter_meta_3000,1,3-0-5-3-4-4-3-1-3-0-,138,4,7,78,29,10,259,123,4,4,4.00,14,0,0.34ns,-,-,-,-,9,-,-
decimation_filter_meta_3000,1,3-0-5-3-3-3-3-1-3-0-,28,2,3,24,1,0,45,18,2,2,2.00,0,0,0.1ns,-,-,-,-,5,-,-
decimation_filter_meta_3000,1,3-0-5-5-3-3-4-1-3-0-,192,4,15,102,40,18,354,161,4,4,4.00,17,0,0.47ns,-,-,-,-,11,-,-
decimation_filter_meta_3000,1,3-2-5-2-0-2-3-1-3-0-,138,3,15,72,25,11,258,115,3,3,3.00,15,0,0.47ns,-,-,-,-,11,-,-
decimation_filter_meta_3000,1,3-0-3-3-4-4-3-4-5-0-,316,5,7,180,59,34,557,269,5,5,5.00,36,0,0.4ns,-,-,-,-,11,-,-
decimation_filter_meta_3000,1,2-0-5-3-3-2-4-1-3-0-,295,6,15,156,67,29,550,272,6,6,6.00,28,0,0.47ns,-,-,-,-,18,-,-
decimation_filter_meta_3000,1,3-3-5-1-3-3-3-0-5-4-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
decimation_filter_meta_3000,1,4-0-5-4-2-3-5-0-5-4-,512,8,21,276,102,57,928,461,8,8,8.00,56,0,0.475ns,-,-,-,-,20,-,-
decimation_filter_meta_3000,1,3-0-5-0-3-3-3-0-5-3-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
decimation_filter_meta_3000,1,3-0-5-3-3-3-3-0-5-4-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
decimation_filter_meta_3000,1,3-3-5-1-3-3-4-0-5-4-,352,3,16,198,61,42,605,278,3,3,3.00,35,0,0.47ns,-,-,-,-,8,-,-
decimation_filter_meta_3000,1,3-0-5-1-3-3-3-0-5-4-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
decimation_filter_meta_3000,1,3-0-5-3-3-1-2-1-3-5-,196,4,21,102,38,18,361,167,4,4,4.00,17,0,0.53ns,-,-,-,-,16,-,-
decimation_filter_meta_3000,1,3-0-5-3-4-3-3-0-5-4-,316,5,7,180,59,34,557,269,5,5,5.00,36,0,0.4ns,-,-,-,-,11,-,-
decimation_filter_meta_3000,1,0-0-5-1-3-3-3-0-5-4-,329,6,19,180,63,35,598,300,6,6,6.00,32,0,0.47ns,-,-,-,-,15,-,-
decimation_filter_meta_3000,1,3-3-5-4-5-4-3-0-4-4-,303,2,12,168,62,36,530,231,2,2,2.00,25,0,0.47ns,-,-,-,-,6,-,-
decimation_filter_meta_3000,1,3-0-5-3-3-1-3-0-5-4-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
decimation_filter_meta_3000,1,2-0-5-3-5-1-3-1-4-4-,428,6,15,228,98,47,785,374,6,6,6.00,40,0,0.47ns,-,-,-,-,18,-,-
decimation_filter_meta_3000,1,3-0-4-3-0-3-3-2-5-5-,416,7,19,222,83,45,760,361,7,7,7.00,47,0,0.47ns,-,-,-,-,18,-,-
decimation_filter_meta_3000,1,3-0-5-1-0-3-0-5-5-4-,480,8,37,246,94,53,901,420,8,8,8.00,50,0,0.53ns,-,-,-,-,26,-,-
decimation_filter_meta_3000,1,3-3-5-1-4-3-3-2-2-1-,705,3,116,408,88,43,1061,500,3,3,3.00,50,0,0.69ns,-,-,-,-,27,-,-
decimation_filter_meta_3000,1,3-3-5-3-3-4-3-0-5-1-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
decimation_filter_meta_3000,1,3-0-0-3-3-3-3-1-4-1-,422,6,15,222,96,47,776,350,6,6,6.00,42,0,0.47ns,-,-,-,-,18,-,-
decimation_filter_meta_3000,1,3-4-3-3-3-3-3-0-0-4-,347,3,25,192,68,33,598,275,3,3,3.00,29,0,0.6225ns,-,-,-,-,26,-,-
decimation_filter_meta_3000,1,2-3-5-5-4-3-0-0-4-3-,672,7,34,348,148,75,1237,580,7,7,7.00,67,0,0.53ns,-,-,-,-,27,-,-
decimation_filter_meta_3000,1,3-0-5-3-3-4-3-3-5-1-,211,4,7,126,33,24,362,171,4,4,4.00,21,0,0.31ns,-,-,-,-,8,-,-
decimation_filter_meta_3000,1,3-4-5-2-3-3-3-0-4-4-,324,3,13,180,66,36,567,252,3,3,3.00,29,0,0.47ns,-,-,-,-,8,-,-
decimation_filter_meta_3000,1,0-0-5-3-3-3-3-0-5-0-,329,6,19,180,63,35,598,300,6,6,6.00,32,0,0.47ns,-,-,-,-,15,-,-
decimation_filter_meta_3000,1,3-4-5-1-3-2-3-3-5-4-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
decimation_filter_meta_3000,1,3-0-5-1-3-5-2-2-5-4-,377,5,25,204,69,42,679,317,5,5,5.00,37,0,0.53ns,-,-,-,-,18,-,-
decimation_filter_meta_3000,1,3-3-5-2-3-1-3-1-5-0-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
decimation_filter_meta_3000,1,5-2-0-1-3-3-3-2-5-4-,320,5,19,174,58,35,577,270,5,5,5.00,34,0,0.47ns,-,-,-,-,14,-,-
decimation_filter_meta_3000,1,5-0-5-1-4-0-5-0-5-4-,406,6,14,228,72,46,717,344,6,6,6.00,46,0,0.43ns,-,-,-,-,13,-,-
decimation_filter_meta_3000,1,0-0-5-3-3-3-3-0-5-4-,329,6,19,180,63,35,598,300,6,6,6.00,32,0,0.47ns,-,-,-,-,15,-,-
decimation_filter_meta_3000,1,3-0-5-1-3-3-0-0-5-1-,379,6,25,204,71,42,689,324,6,6,6.00,37,0,0.53ns,-,-,-,-,19,-,-
decimation_filter_meta_3000,1,3-0-5-1-0-3-3-4-5-3-,321,6,19,174,61,35,584,274,6,6,6.00,32,0,0.47ns,-,-,-,-,15,-,-
decimation_filter_meta_3000,1,3-4-5-0-3-3-3-1-3-5-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
decimation_filter_meta_3000,1,3-4-5-4-3-3-3-1-0-5-,347,3,25,192,68,33,598,275,3,3,3.00,29,0,0.6225ns,-,-,-,-,26,-,-
decimation_filter_meta_3000,1,3-2-4-4-3-3-4-1-3-1-,290,4,19,150,62,28,535,245,4,4,4.00,31,0,0.47ns,-,-,-,-,13,-,-
decimation_filter_meta_3000,1,2-0-3-4-3-3-3-1-3-0-,147,4,15,78,30,11,278,146,4,4,4.00,13,0,0.47ns,-,-,-,-,12,-,-
decimation_filter_meta_3000,1,3-0-0-3-5-3-4-6-3-1-,289,6,15,150,65,29,541,248,6,6,6.00,30,0,0.47ns,-,-,-,-,18,-,-
decimation_filter_meta_3000,1,3-0-5-3-3-3-3-6-3-5-,28,2,3,24,1,0,45,18,2,2,2.00,0,0,0.1ns,-,-,-,-,5,-,-
decimation_filter_meta_3000,1,3-2-3-3-3-3-4-1-3-5-,191,3,15,102,37,18,345,154,3,3,3.00,19,0,0.47ns,-,-,-,-,10,-,-
decimation_filter_meta_3000,1,5-0-5-0-3-3-2-4-3-3-,203,4,28,102,38,18,377,174,4,4,4.00,17,0,0.53ns,-,-,-,-,16,-,-
decimation_filter_meta_3000,1,3-0-5-2-5-5-3-1-3-5-,28,2,3,24,1,0,45,18,2,2,2.00,0,0,0.1ns,-,-,-,-,5,-,-
decimation_filter_meta_3000,1,3-3-5-0-0-2-3-1-3-5-,117,2,12,66,19,11,207,91,2,2,2.00,9,0,0.47ns,-,-,-,-,7,-,-
decimation_filter_meta_3000,1,3-0-5-3-2-3-5-1-5-3-,402,6,19,222,72,47,717,335,6,6,6.00,42,0,0.47ns,-,-,-,-,16,-,-
decimation_filter_meta_3000,1,3-2-4-3-3-3-3-1-3-5-,130,3,7,72,27,10,246,116,3,3,3.00,14,0,0.34ns,-,-,-,-,8,-,-
decimation_filter_meta_3000,1,3-0-5-3-3-3-0-3-3-3-,197,4,21,102,38,18,363,168,4,4,4.00,18,0,0.53ns,-,-,-,-,16,-,-
decimation_filter_meta_3000,1,3-4-5-1-3-3-3-1-3-5-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
decimation_filter_meta_3000,1,3-4-5-0-5-3-3-1-3-5-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
decimation_filter_meta_3000,1,3-0-5-3-3-1-0-1-3-5-,197,4,21,102,38,18,363,168,4,4,4.00,18,0,0.53ns,-,-,-,-,16,-,-
decimation_filter_meta_3000,1,2-0-5-3-4-3-3-1-3-5-,256,6,19,132,59,21,493,251,6,6,6.00,25,0,0.47ns,-,-,-,-,16,-,-
decimation_filter_meta_3000,1,3-0-2-4-5-3-3-2-4-3-,418,5,15,222,94,47,762,341,5,5,5.00,40,0,0.47ns,-,-,-,-,17,-,-
decimation_filter_meta_3000,1,3-0-5-0-3-3-3-1-3-5-,28,2,3,24,1,0,45,18,2,2,2.00,0,0,0.1ns,-,-,-,-,5,-,-
decimation_filter_meta_3000,1,3-0-3-5-3-3-5-4-3-5-,131,4,7,78,21,12,238,111,4,4,4.00,13,0,0.31ns,-,-,-,-,8,-,-
decimation_filter_meta_3000,1,3-0-5-3-3-4-3-1-3-5-,28,2,3,24,1,0,45,18,2,2,2.00,0,0,0.1ns,-,-,-,-,5,-,-
decimation_filter_meta_3000,1,5-0-5-2-5-3-3-0-4-5-,332,4,22,174,71,36,605,270,4,4,4.00,29,0,0.47ns,-,-,-,-,11,-,-
decimation_filter_meta_3000,1,3-0-3-3-3-2-3-0-2-5-,626,4,115,366,70,33,918,434,4,4,4.00,42,0,0.78ns,-,-,-,-,29,-,-
decimation_filter_meta_3000,1,3-0-4-3-3-3-3-5-3-5-,138,4,7,78,29,10,259,123,4,4,4.00,14,0,0.34ns,-,-,-,-,9,-,-
decimation_filter_meta_3000,1,3-4-4-3-3-3-3-1-2-3-,716,4,117,414,91,43,1080,511,4,4,4.00,51,0,0.74ns,-,-,-,-,29,-,-
decimation_filter_meta_3000,1,3-0-3-4-3-3-3-1-3-5-,28,2,3,24,1,0,45,18,2,2,2.00,0,0,0.1ns,-,-,-,-,5,-,-
decimation_filter_meta_3000,1,3-2-5-4-3-3-3-1-5-3-,204,3,7,120,31,24,352,166,3,3,3.00,22,0,0.31ns,-,-,-,-,7,-,-
decimation_filter_meta_3000,1,3-0-5-0-3-3-0-4-0-5-,513,6,45,258,112,51,951,440,6,6,6.00,47,0,0.6225ns,-,-,-,-,40,-,-
decimation_filter_meta_3000,1,3-2-5-5-3-3-3-1-3-5-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
decimation_filter_meta_3000,1,3-2-2-0-3-3-3-1-3-5-,137,3,15,72,25,11,256,114,3,3,3.00,14,0,0.47ns,-,-,-,-,11,-,-
decimation_filter_meta_3000,1,2-2-5-5-2-4-3-1-3-1-,222,4,15,120,45,22,406,202,4,3,3.50,20,0,0.47ns,-,-,-,-,12,-,-
decimation_filter_meta_3000,1,3-4-5-0-2-3-3-6-3-5-,136,3,13,78,23,11,240,110,3,3,3.00,11,0,0.47ns,-,-,-,-,9,-,-
decimation_filter_meta_3000,1,3-2-5-5-2-3-3-1-3-1-,137,3,15,72,25,11,256,114,3,3,3.00,14,0,0.47ns,-,-,-,-,11,-,-
decimation_filter_meta_3000,1,4-2-4-5-3-3-3-1-3-1-,223,4,7,126,49,20,406,213,4,3,3.50,21,0,0.34ns,-,-,-,-,9,-,-
decimation_filter_meta_3000,1,0-4-5-0-4-3-5-4-5-5-,513,7,17,282,100,56,914,459,7,7,7.00,58,0,0.43ns,-,-,-,-,17,-,-
decimation_filter_meta_3000,1,3-2-5-5-3-3-5-1-3-5-,124,3,7,72,19,12,228,106,3,3,3.00,14,0,0.31ns,-,-,-,-,7,-,-
decimation_filter_meta_3000,1,3-3-2-5-0-3-3-1-3-5-,209,3,12,114,39,22,375,168,3,3,3.00,22,0,0.47ns,-,-,-,-,13,-,-
decimation_filter_meta_3000,1,4-2-5-4-5-3-3-1-3-5-,139,4,7,78,31,10,266,147,4,3,3.50,13,0,0.34ns,-,-,-,-,9,-,-
decimation_filter_meta_3000,1,3-4-3-0-3-3-3-3-3-5-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
decimation_filter_meta_3000,1,2-2-4-2-3-1-3-1-3-2-,254,5,19,132,56,21,488,248,5,4,4.50,26,0,0.47ns,-,-,-,-,15,-,-
decimation_filter_meta_3000,1,3-4-5-0-0-3-3-1-3-5-,137,3,13,78,23,11,242,111,3,3,3.00,12,0,0.47ns,-,-,-,-,9,-,-
decimation_filter_meta_3000,1,3-2-5-5-3-1-3-0-0-2-,348,3,27,186,70,33,613,278,3,3,3.00,32,0,0.6225ns,-,-,-,-,28,-,-
decimation_filter_meta_3000,1,0-2-5-5-0-5-3-4-3-0-,223,4,15,120,45,22,408,203,4,4,4.00,21,0,0.47ns,-,-,-,-,12,-,-
decimation_filter_meta_3000,1,3-2-0-2-3-4-3-1-0-1-,459,5,39,234,98,44,837,379,5,5,5.00,44,0,0.6225ns,-,-,-,-,35,-,-
decimation_filter_meta_3000,1,3-2-2-4-3-3-3-5-5-2-,310,4,19,168,54,35,550,255,4,4,4.00,34,0,0.47ns,-,-,-,-,13,-,-
decimation_filter_meta_3000,1,3-2-0-5-3-3-2-1-3-5-,305,5,33,150,63,29,578,263,5,5,5.00,30,0,0.53ns,-,-,-,-,22,-,-
decimation_filter_meta_3000,1,3-2-5-0-3-3-4-0-3-2-,191,3,15,102,37,18,345,154,3,3,3.00,19,0,0.47ns,-,-,-,-,10,-,-
decimation_filter_meta_3000,1,3-2-3-5-3-3-0-1-0-2-,511,5,45,258,109,51,933,424,5,5,5.00,48,0,0.6225ns,-,-,-,-,39,-,-
decimation_filter_meta_3000,1,2-2-5-2-5-3-5-1-3-5-,247,5,19,132,48,23,467,237,5,4,4.50,25,0,0.47ns,-,-,-,-,14,-,-
decimation_filter_meta_3000,1,3-0-5-0-3-3-0-1-2-5-,794,6,133,444,108,51,1243,587,6,6,6.00,58,0,0.78ns,-,-,-,-,40,-,-
decimation_filter_meta_3000,1,3-2-5-1-3-2-4-1-4-5-,460,4,15,246,99,54,819,362,4,4,4.00,46,0,0.47ns,-,-,-,-,15,-,-
decimation_filter_meta_3000,1,3-2-5-0-2-3-3-1-3-5-,137,3,15,72,25,11,256,114,3,3,3.00,14,0,0.47ns,-,-,-,-,11,-,-
decimation_filter_meta_3000,1,3-2-5-0-3-4-3-1-3-3-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
decimation_filter_meta_3000,1,3-2-5-2-3-3-3-2-3-4-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
decimation_filter_meta_3000,1,3-3-5-4-2-4-3-1-3-5-,116,2,12,66,19,11,205,90,2,2,2.00,8,0,0.47ns,-,-,-,-,7,-,-
decimation_filter_meta_3000,1,3-4-4-0-3-3-3-1-3-5-,130,3,5,78,25,10,233,111,3,3,3.00,12,0,0.34ns,-,-,-,-,6,-,-
decimation_filter_meta_3000,1,4-2-5-0-3-3-3-1-3-5-,139,4,7,78,31,10,266,147,4,3,3.50,13,0,0.34ns,-,-,-,-,9,-,-
decimation_filter_meta_3000,1,2-2-5-5-4-3-3-4-2-5-,838,6,131,468,120,54,1336,647,6,5,5.50,65,0,0.74ns,-,-,-,-,38,-,-
decimation_filter_meta_3000,1,3-2-5-5-3-1-3-1-3-2-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
decimation_filter_meta_3000,1,5-2-5-5-3-3-3-1-2-2-,617,3,115,360,68,33,904,425,3,3,3.00,41,0,0.69ns,-,-,-,-,28,-,-
decimation_filter_meta_3000,1,0-3-5-0-3-3-3-6-3-3-,135,3,12,78,22,11,245,131,3,3,3.00,12,0,0.47ns,-,-,-,-,8,-,-
decimation_filter_meta_3000,1,3-2-5-5-3-3-3-6-3-4-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
decimation_filter_meta_3000,1,4-2-4-5-3-3-3-5-3-4-,223,4,7,126,49,20,406,213,4,3,3.50,21,0,0.34ns,-,-,-,-,9,-,-
decimation_filter_meta_3000,1,3-4-5-5-5-3-3-4-3-5-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
decimation_filter_meta_3000,1,3-4-5-5-3-3-3-1-3-1-,14,2,1,12,1,0,34,12,2,2,2.00,0,0,0.09ns,-,-,-,-,3,-,-
decimation_filter_meta_3000,1,3-2-4-5-4-3-3-1-3-5-,214,3,7,120,45,20,386,182,3,3,3.00,22,0,0.34ns,-,-,-,-,8,-,-
decimation_filter_meta_3000,1,3-2-0-0-2-3-3-1-3-5-,231,5,15,120,48,22,436,198,5,5,5.00,26,0,0.47ns,-,-,-,-,18,-,-
decimation_filter_meta_3000,1,3-0-5-2-0-0-0-1-3-5-,308,6,33,150,66,29,593,274,6,6,6.00,30,0,0.53ns,-,-,-,-,23,-,-
decimation_filter_meta_3000,1,0-2-5-0-2-3-3-1-2-5-,823,6,127,462,114,55,1300,625,6,6,6.00,65,0,0.74ns,-,-,-,-,41,-,-
decimation_filter_meta_3000,1,3-2-5-3-0-3-3-0-3-5-,138,3,15,72,25,11,258,115,3,3,3.00,15,0,0.47ns,-,-,-,-,11,-,-
decimation_filter_meta_3000,1,3-2-3-5-3-3-0-4-3-5-,195,3,21,102,35,18,353,158,3,3,3.00,19,0,0.53ns,-,-,-,-,15,-,-
decimation_filter_meta_3000,1,3-2-5-0-5-3-3-1-3-5-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
